doctor_id,publish_organ,relationships
422,深圳市卫生和计划生育委员会,publishedBy
423,深圳市卫生和计划生育委员会,publishedBy
424,深圳市卫生和计划生育委员会,publishedBy
425,深圳市卫生和计划生育委员会,publishedBy
426,深圳市卫生和计划生育委员会,publishedBy
427,深圳市卫生和计划生育委员会,publishedBy
428,深圳市卫生和计划生育委员会,publishedBy
429,深圳市卫生和计划生育委员会,publishedBy
430,深圳市卫生和计划生育委员会,publishedBy
431,深圳市卫生和计划生育委员会,publishedBy
432,深圳市卫生和计划生育委员会,publishedBy
433,深圳市卫生和计划生育委员会,publishedBy
434,深圳市卫生和计划生育委员会,publishedBy
435,深圳市卫生和计划生育委员会,publishedBy
436,深圳市卫生和计划生育委员会,publishedBy
437,深圳市卫生和计划生育委员会,publishedBy
438,深圳市卫生和计划生育委员会,publishedBy
439,深圳市卫生和计划生育委员会,publishedBy
440,深圳市卫生和计划生育委员会,publishedBy
441,深圳市卫生和计划生育委员会,publishedBy
442,深圳市卫生和计划生育委员会,publishedBy
443,深圳市卫生和计划生育委员会,publishedBy
444,深圳市卫生和计划生育委员会,publishedBy
445,深圳市卫生和计划生育委员会,publishedBy
446,深圳市卫生和计划生育委员会,publishedBy
447,深圳市卫生和计划生育委员会,publishedBy
448,深圳市卫生和计划生育委员会,publishedBy
449,深圳市卫生和计划生育委员会,publishedBy
450,深圳市卫生和计划生育委员会,publishedBy
451,深圳市卫生和计划生育委员会,publishedBy
452,深圳市卫生和计划生育委员会,publishedBy
453,深圳市卫生和计划生育委员会,publishedBy
454,深圳市卫生和计划生育委员会,publishedBy
455,深圳市卫生和计划生育委员会,publishedBy
456,深圳市卫生和计划生育委员会,publishedBy
457,深圳市卫生和计划生育委员会,publishedBy
458,深圳市卫生和计划生育委员会,publishedBy
459,深圳市卫生和计划生育委员会,publishedBy
460,深圳市卫生和计划生育委员会,publishedBy
461,深圳市卫生和计划生育委员会,publishedBy
462,深圳市卫生和计划生育委员会,publishedBy
463,深圳市卫生和计划生育委员会,publishedBy
464,深圳市卫生和计划生育委员会,publishedBy
465,深圳市卫生和计划生育委员会,publishedBy
466,深圳市卫生和计划生育委员会,publishedBy
467,深圳市卫生和计划生育委员会,publishedBy
468,深圳市卫生和计划生育委员会,publishedBy
469,深圳市卫生和计划生育委员会,publishedBy
470,深圳市卫生和计划生育委员会,publishedBy
471,深圳市卫生和计划生育委员会,publishedBy
472,深圳市卫生和计划生育委员会,publishedBy
473,深圳市卫生和计划生育委员会,publishedBy
474,深圳市卫生和计划生育委员会,publishedBy
475,深圳市卫生和计划生育委员会,publishedBy
476,深圳市卫生和计划生育委员会,publishedBy
477,深圳市卫生和计划生育委员会,publishedBy
478,深圳市卫生和计划生育委员会,publishedBy
479,深圳市卫生和计划生育委员会,publishedBy
480,深圳市卫生和计划生育委员会,publishedBy
481,深圳市卫生和计划生育委员会,publishedBy
482,深圳市卫生和计划生育委员会,publishedBy
483,深圳市卫生和计划生育委员会,publishedBy
484,深圳市卫生和计划生育委员会,publishedBy
485,深圳市卫生和计划生育委员会,publishedBy
486,深圳市卫生和计划生育委员会,publishedBy
487,深圳市卫生和计划生育委员会,publishedBy
488,深圳市卫生和计划生育委员会,publishedBy
489,深圳市卫生和计划生育委员会,publishedBy
490,深圳市卫生和计划生育委员会,publishedBy
491,深圳市卫生和计划生育委员会,publishedBy
492,深圳市卫生和计划生育委员会,publishedBy
493,深圳市卫生和计划生育委员会,publishedBy
494,深圳市卫生和计划生育委员会,publishedBy
495,深圳市卫生和计划生育委员会,publishedBy
496,深圳市卫生和计划生育委员会,publishedBy
497,深圳市卫生和计划生育委员会,publishedBy
498,深圳市卫生和计划生育委员会,publishedBy
499,深圳市卫生和计划生育委员会,publishedBy
500,深圳市卫生和计划生育委员会,publishedBy
501,深圳市卫生和计划生育委员会,publishedBy
502,深圳市卫生和计划生育委员会,publishedBy
503,深圳市卫生和计划生育委员会,publishedBy
504,深圳市卫生和计划生育委员会,publishedBy
505,深圳市卫生和计划生育委员会,publishedBy
506,深圳市卫生和计划生育委员会,publishedBy
507,深圳市卫生和计划生育委员会,publishedBy
508,深圳市卫生和计划生育委员会,publishedBy
509,深圳市卫生和计划生育委员会,publishedBy
510,深圳市卫生和计划生育委员会,publishedBy
511,深圳市卫生和计划生育委员会,publishedBy
512,深圳市卫生和计划生育委员会,publishedBy
513,深圳市卫生和计划生育委员会,publishedBy
514,深圳市卫生和计划生育委员会,publishedBy
515,深圳市卫生和计划生育委员会,publishedBy
516,深圳市卫生和计划生育委员会,publishedBy
517,深圳市卫生和计划生育委员会,publishedBy
518,深圳市卫生和计划生育委员会,publishedBy
519,深圳市卫生和计划生育委员会,publishedBy
520,深圳市卫生和计划生育委员会,publishedBy
521,深圳市卫生和计划生育委员会,publishedBy
522,深圳市卫生和计划生育委员会,publishedBy
523,深圳市卫生和计划生育委员会,publishedBy
524,深圳市卫生和计划生育委员会,publishedBy
525,深圳市卫生和计划生育委员会,publishedBy
526,深圳市卫生和计划生育委员会,publishedBy
527,深圳市卫生和计划生育委员会,publishedBy
528,深圳市卫生和计划生育委员会,publishedBy
529,深圳市卫生和计划生育委员会,publishedBy
530,深圳市卫生和计划生育委员会,publishedBy
531,深圳市卫生和计划生育委员会,publishedBy
532,深圳市卫生和计划生育委员会,publishedBy
533,深圳市卫生和计划生育委员会,publishedBy
534,深圳市卫生和计划生育委员会,publishedBy
535,深圳市卫生和计划生育委员会,publishedBy
536,深圳市卫生和计划生育委员会,publishedBy
537,深圳市卫生和计划生育委员会,publishedBy
538,深圳市卫生和计划生育委员会,publishedBy
539,深圳市卫生和计划生育委员会,publishedBy
540,深圳市卫生和计划生育委员会,publishedBy
541,深圳市卫生和计划生育委员会,publishedBy
542,深圳市卫生和计划生育委员会,publishedBy
543,深圳市卫生和计划生育委员会,publishedBy
544,深圳市卫生和计划生育委员会,publishedBy
545,深圳市卫生和计划生育委员会,publishedBy
707,深圳市卫生和计划生育委员会,publishedBy
708,深圳市卫生和计划生育委员会,publishedBy
709,深圳市卫生和计划生育委员会,publishedBy
710,深圳市卫生和计划生育委员会,publishedBy
711,深圳市卫生和计划生育委员会,publishedBy
712,深圳市卫生和计划生育委员会,publishedBy
713,深圳市卫生和计划生育委员会,publishedBy
714,深圳市卫生和计划生育委员会,publishedBy
715,深圳市卫生和计划生育委员会,publishedBy
716,深圳市卫生和计划生育委员会,publishedBy
717,深圳市卫生和计划生育委员会,publishedBy
718,深圳市卫生和计划生育委员会,publishedBy
719,深圳市卫生和计划生育委员会,publishedBy
720,深圳市卫生和计划生育委员会,publishedBy
721,深圳市卫生和计划生育委员会,publishedBy
722,深圳市卫生和计划生育委员会,publishedBy
723,深圳市卫生和计划生育委员会,publishedBy
724,深圳市卫生和计划生育委员会,publishedBy
725,深圳市卫生和计划生育委员会,publishedBy
726,深圳市卫生和计划生育委员会,publishedBy
727,深圳市卫生和计划生育委员会,publishedBy
728,深圳市卫生和计划生育委员会,publishedBy
729,深圳市卫生和计划生育委员会,publishedBy
730,深圳市卫生和计划生育委员会,publishedBy
731,深圳市卫生和计划生育委员会,publishedBy
732,深圳市卫生和计划生育委员会,publishedBy
733,深圳市卫生和计划生育委员会,publishedBy
734,深圳市卫生和计划生育委员会,publishedBy
735,深圳市卫生和计划生育委员会,publishedBy
736,深圳市卫生和计划生育委员会,publishedBy
737,深圳市卫生和计划生育委员会,publishedBy
738,深圳市卫生和计划生育委员会,publishedBy
739,深圳市卫生和计划生育委员会,publishedBy
740,深圳市卫生和计划生育委员会,publishedBy
741,深圳市卫生和计划生育委员会,publishedBy
742,深圳市卫生和计划生育委员会,publishedBy
743,深圳市卫生和计划生育委员会,publishedBy
744,深圳市卫生和计划生育委员会,publishedBy
745,深圳市卫生和计划生育委员会,publishedBy
746,深圳市卫生和计划生育委员会,publishedBy
747,深圳市卫生和计划生育委员会,publishedBy
748,深圳市卫生和计划生育委员会,publishedBy
749,深圳市卫生和计划生育委员会,publishedBy
750,深圳市卫生和计划生育委员会,publishedBy
751,深圳市卫生和计划生育委员会,publishedBy
752,深圳市卫生和计划生育委员会,publishedBy
753,深圳市卫生和计划生育委员会,publishedBy
754,深圳市卫生和计划生育委员会,publishedBy
755,深圳市卫生和计划生育委员会,publishedBy
756,深圳市卫生和计划生育委员会,publishedBy
757,深圳市卫生和计划生育委员会,publishedBy
758,深圳市卫生和计划生育委员会,publishedBy
759,深圳市卫生和计划生育委员会,publishedBy
760,深圳市卫生和计划生育委员会,publishedBy
761,深圳市卫生和计划生育委员会,publishedBy
762,深圳市卫生和计划生育委员会,publishedBy
763,深圳市卫生和计划生育委员会,publishedBy
764,深圳市卫生和计划生育委员会,publishedBy
765,深圳市卫生和计划生育委员会,publishedBy
766,深圳市卫生和计划生育委员会,publishedBy
767,深圳市卫生和计划生育委员会,publishedBy
768,深圳市卫生和计划生育委员会,publishedBy
769,深圳市卫生和计划生育委员会,publishedBy
770,深圳市卫生和计划生育委员会,publishedBy
771,深圳市卫生和计划生育委员会,publishedBy
772,深圳市卫生和计划生育委员会,publishedBy
773,深圳市卫生和计划生育委员会,publishedBy
774,深圳市卫生和计划生育委员会,publishedBy
775,深圳市卫生和计划生育委员会,publishedBy
776,深圳市卫生和计划生育委员会,publishedBy
777,深圳市卫生和计划生育委员会,publishedBy
778,深圳市卫生和计划生育委员会,publishedBy
779,深圳市卫生和计划生育委员会,publishedBy
780,深圳市卫生和计划生育委员会,publishedBy
781,深圳市卫生和计划生育委员会,publishedBy
782,深圳市卫生和计划生育委员会,publishedBy
783,深圳市卫生和计划生育委员会,publishedBy
784,深圳市卫生和计划生育委员会,publishedBy
785,深圳市卫生和计划生育委员会,publishedBy
786,深圳市卫生和计划生育委员会,publishedBy
787,深圳市卫生和计划生育委员会,publishedBy
788,深圳市卫生和计划生育委员会,publishedBy
789,深圳市卫生和计划生育委员会,publishedBy
790,深圳市卫生和计划生育委员会,publishedBy
791,深圳市卫生和计划生育委员会,publishedBy
792,深圳市卫生和计划生育委员会,publishedBy
793,深圳市卫生和计划生育委员会,publishedBy
794,深圳市卫生和计划生育委员会,publishedBy
795,深圳市卫生和计划生育委员会,publishedBy
796,深圳市卫生和计划生育委员会,publishedBy
797,深圳市卫生和计划生育委员会,publishedBy
798,深圳市卫生和计划生育委员会,publishedBy
799,深圳市卫生和计划生育委员会,publishedBy
800,深圳市卫生和计划生育委员会,publishedBy
801,深圳市卫生和计划生育委员会,publishedBy
802,深圳市卫生和计划生育委员会,publishedBy
803,深圳市卫生和计划生育委员会,publishedBy
804,深圳市卫生和计划生育委员会,publishedBy
805,深圳市卫生和计划生育委员会,publishedBy
